campaign	source_path	line	dependency_syntax	dependency_token	resolution_kind	resolved_path	resolved_sha256	source_unit	dependency_unit
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip.frag	12	cpp-include	flush_uniforms.minified.glsl	generated-from-owned-source	renderer/src/shaders/flush_uniforms.glsl	1c22659c0e40233b0b06515287e122e06b73a4428d8e78721ca71e3419db961e	shader:source:draw_clockwise_atomic_clip	shader:source:flush_uniforms
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip.frag	13	cpp-include	common.minified.glsl	generated-from-owned-source	renderer/src/shaders/common.glsl	37d9f72c2ec84a9a24b42d8798c56c77e396c7b57a39f24edece8c95fe8b3881	shader:source:draw_clockwise_atomic_clip	shader:source:common
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip.frag	14	cpp-include	draw_path_common.minified.glsl	generated-from-owned-source	renderer/src/shaders/draw_path_common.glsl	3a6e72e80eec81b2eb467134f62188e2a86f7debfb0798a8c4ed5873beb7e86e	shader:source:draw_clockwise_atomic_clip	shader:source:draw_path_common
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip.frag	15	cpp-include	advanced_blend.minified.glsl	generated-from-owned-source	renderer/src/shaders/advanced_blend.glsl	d7f8d9cec8e095c7e6d331a9f3ba48cdb18ea63f961d9223e3dfc509bcd8794b	shader:source:draw_clockwise_atomic_clip	shader:source:advanced_blend
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip.frag	16	cpp-include	draw_path.minified.vert	generated-from-owned-source	renderer/src/shaders/draw_path.vert	b247e0f8a6016df848814454ce0fdf2d4b2a6a81a70484bb223b5d939059ae71	shader:source:draw_clockwise_atomic_clip	shader:source:draw_path
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip.frag	17	cpp-include	draw_clockwise_atomic_clip.minified.frag	generated-from-owned-source	renderer/src/shaders/draw_clockwise_atomic_clip.frag	c50f3d97fa389ef3e68ac2a20579f022ea688079ab97956d66e4c4b62310ceb4	shader:source:draw_clockwise_atomic_clip	shader:source:draw_clockwise_atomic_clip
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip_interior_triangles.frag	8	cpp-include	glsl.minified.glsl	generated-from-owned-source	renderer/src/shaders/glsl.glsl	d7e3b795badbe6e5108f268ddea4f7c0bb5af4ad1416e41c7304beca89a15523	shader:source:draw_clockwise_atomic_clip_interior_triangles	shader:source:glsl
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip_interior_triangles.frag	9	cpp-include	constants.minified.glsl	generated-from-owned-source	renderer/src/shaders/constants.glsl	eefc0b9115beb4fe87b85431b0c683fdec73244c044278e97fdba0c96014bb56	shader:source:draw_clockwise_atomic_clip_interior_triangles	shader:source:constants
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip_interior_triangles.frag	10	cpp-include	specialization.minified.glsl	generated-from-owned-source	renderer/src/shaders/specialization.glsl	e510983192e84c1cc69d990a14f606cfa92af234290636593d5be3e3f4e07f72	shader:source:draw_clockwise_atomic_clip_interior_triangles	shader:source:specialization
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip_interior_triangles.frag	11	cpp-include	flush_uniforms.minified.glsl	generated-from-owned-source	renderer/src/shaders/flush_uniforms.glsl	1c22659c0e40233b0b06515287e122e06b73a4428d8e78721ca71e3419db961e	shader:source:draw_clockwise_atomic_clip_interior_triangles	shader:source:flush_uniforms
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip_interior_triangles.frag	12	cpp-include	common.minified.glsl	generated-from-owned-source	renderer/src/shaders/common.glsl	37d9f72c2ec84a9a24b42d8798c56c77e396c7b57a39f24edece8c95fe8b3881	shader:source:draw_clockwise_atomic_clip_interior_triangles	shader:source:common
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip_interior_triangles.frag	13	cpp-include	draw_path_common.minified.glsl	generated-from-owned-source	renderer/src/shaders/draw_path_common.glsl	3a6e72e80eec81b2eb467134f62188e2a86f7debfb0798a8c4ed5873beb7e86e	shader:source:draw_clockwise_atomic_clip_interior_triangles	shader:source:draw_path_common
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip_interior_triangles.frag	14	cpp-include	advanced_blend.minified.glsl	generated-from-owned-source	renderer/src/shaders/advanced_blend.glsl	d7f8d9cec8e095c7e6d331a9f3ba48cdb18ea63f961d9223e3dfc509bcd8794b	shader:source:draw_clockwise_atomic_clip_interior_triangles	shader:source:advanced_blend
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip_interior_triangles.frag	15	cpp-include	draw_path.minified.vert	generated-from-owned-source	renderer/src/shaders/draw_path.vert	b247e0f8a6016df848814454ce0fdf2d4b2a6a81a70484bb223b5d939059ae71	shader:source:draw_clockwise_atomic_clip_interior_triangles	shader:source:draw_path
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_clip_interior_triangles.frag	16	cpp-include	draw_clockwise_atomic_clip.minified.frag	generated-from-owned-source	renderer/src/shaders/draw_clockwise_atomic_clip.frag	c50f3d97fa389ef3e68ac2a20579f022ea688079ab97956d66e4c4b62310ceb4	shader:source:draw_clockwise_atomic_clip_interior_triangles	shader:source:draw_clockwise_atomic_clip
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_image_mesh.main	9	cpp-include	glsl.minified.glsl	generated-from-owned-source	renderer/src/shaders/glsl.glsl	d7e3b795badbe6e5108f268ddea4f7c0bb5af4ad1416e41c7304beca89a15523	shader:source:draw_clockwise_atomic_image_mesh	shader:source:glsl
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_image_mesh.main	10	cpp-include	constants.minified.glsl	generated-from-owned-source	renderer/src/shaders/constants.glsl	eefc0b9115beb4fe87b85431b0c683fdec73244c044278e97fdba0c96014bb56	shader:source:draw_clockwise_atomic_image_mesh	shader:source:constants
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_image_mesh.main	11	cpp-include	specialization.minified.glsl	generated-from-owned-source	renderer/src/shaders/specialization.glsl	e510983192e84c1cc69d990a14f606cfa92af234290636593d5be3e3f4e07f72	shader:source:draw_clockwise_atomic_image_mesh	shader:source:specialization
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_image_mesh.main	12	cpp-include	flush_uniforms.minified.glsl	generated-from-owned-source	renderer/src/shaders/flush_uniforms.glsl	1c22659c0e40233b0b06515287e122e06b73a4428d8e78721ca71e3419db961e	shader:source:draw_clockwise_atomic_image_mesh	shader:source:flush_uniforms
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_image_mesh.main	13	cpp-include	common.minified.glsl	generated-from-owned-source	renderer/src/shaders/common.glsl	37d9f72c2ec84a9a24b42d8798c56c77e396c7b57a39f24edece8c95fe8b3881	shader:source:draw_clockwise_atomic_image_mesh	shader:source:common
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_image_mesh.main	14	cpp-include	advanced_blend.minified.glsl	generated-from-owned-source	renderer/src/shaders/advanced_blend.glsl	d7f8d9cec8e095c7e6d331a9f3ba48cdb18ea63f961d9223e3dfc509bcd8794b	shader:source:draw_clockwise_atomic_image_mesh	shader:source:advanced_blend
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_image_mesh.main	15	cpp-include	draw_image_mesh.minified.vert	generated-from-owned-source	renderer/src/shaders/draw_image_mesh.vert	f8c9d0c3a50cd3d42af1e67f8acb4258ac8c05833210d0b4556c95dff3312166	shader:source:draw_clockwise_atomic_image_mesh	shader:source:draw_image_mesh
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_image_mesh.main	16	cpp-include	draw_mesh.minified.frag	generated-from-owned-source	renderer/src/shaders/draw_mesh.frag	d3a060c05d66e187ca2a0edab03788e7d885364ba833237e2e89f39a2b5e9c1f	shader:source:draw_clockwise_atomic_image_mesh	shader:source:draw_mesh
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_interior_triangles.main	11	cpp-include	glsl.minified.glsl	generated-from-owned-source	renderer/src/shaders/glsl.glsl	d7e3b795badbe6e5108f268ddea4f7c0bb5af4ad1416e41c7304beca89a15523	shader:source:draw_clockwise_atomic_interior_triangles	shader:source:glsl
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_interior_triangles.main	12	cpp-include	constants.minified.glsl	generated-from-owned-source	renderer/src/shaders/constants.glsl	eefc0b9115beb4fe87b85431b0c683fdec73244c044278e97fdba0c96014bb56	shader:source:draw_clockwise_atomic_interior_triangles	shader:source:constants
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_interior_triangles.main	13	cpp-include	specialization.minified.glsl	generated-from-owned-source	renderer/src/shaders/specialization.glsl	e510983192e84c1cc69d990a14f606cfa92af234290636593d5be3e3f4e07f72	shader:source:draw_clockwise_atomic_interior_triangles	shader:source:specialization
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_interior_triangles.main	15	cpp-include	flush_uniforms.minified.glsl	generated-from-owned-source	renderer/src/shaders/flush_uniforms.glsl	1c22659c0e40233b0b06515287e122e06b73a4428d8e78721ca71e3419db961e	shader:source:draw_clockwise_atomic_interior_triangles	shader:source:flush_uniforms
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_interior_triangles.main	16	cpp-include	common.minified.glsl	generated-from-owned-source	renderer/src/shaders/common.glsl	37d9f72c2ec84a9a24b42d8798c56c77e396c7b57a39f24edece8c95fe8b3881	shader:source:draw_clockwise_atomic_interior_triangles	shader:source:common
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_interior_triangles.main	17	cpp-include	draw_path_common.minified.glsl	generated-from-owned-source	renderer/src/shaders/draw_path_common.glsl	3a6e72e80eec81b2eb467134f62188e2a86f7debfb0798a8c4ed5873beb7e86e	shader:source:draw_clockwise_atomic_interior_triangles	shader:source:draw_path_common
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_interior_triangles.main	18	cpp-include	advanced_blend.minified.glsl	generated-from-owned-source	renderer/src/shaders/advanced_blend.glsl	d7f8d9cec8e095c7e6d331a9f3ba48cdb18ea63f961d9223e3dfc509bcd8794b	shader:source:draw_clockwise_atomic_interior_triangles	shader:source:advanced_blend
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_interior_triangles.main	19	cpp-include	draw_path.minified.vert	generated-from-owned-source	renderer/src/shaders/draw_path.vert	b247e0f8a6016df848814454ce0fdf2d4b2a6a81a70484bb223b5d939059ae71	shader:source:draw_clockwise_atomic_interior_triangles	shader:source:draw_path
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_interior_triangles.main	20	cpp-include	draw_clockwise_atomic_path.minified.frag	generated-from-owned-source	renderer/src/shaders/draw_clockwise_atomic_path.frag	4ea83385144a73678293d4313b53fad6cc4204551b41800c2c8b7c8821ea1287	shader:source:draw_clockwise_atomic_interior_triangles	shader:source:draw_clockwise_atomic_path
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_path.main	12	cpp-include	glsl.minified.glsl	generated-from-owned-source	renderer/src/shaders/glsl.glsl	d7e3b795badbe6e5108f268ddea4f7c0bb5af4ad1416e41c7304beca89a15523	shader:source:draw_clockwise_atomic_path	shader:source:glsl
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_path.main	13	cpp-include	constants.minified.glsl	generated-from-owned-source	renderer/src/shaders/constants.glsl	eefc0b9115beb4fe87b85431b0c683fdec73244c044278e97fdba0c96014bb56	shader:source:draw_clockwise_atomic_path	shader:source:constants
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_path.main	14	cpp-include	specialization.minified.glsl	generated-from-owned-source	renderer/src/shaders/specialization.glsl	e510983192e84c1cc69d990a14f606cfa92af234290636593d5be3e3f4e07f72	shader:source:draw_clockwise_atomic_path	shader:source:specialization
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_path.main	15	cpp-include	flush_uniforms.minified.glsl	generated-from-owned-source	renderer/src/shaders/flush_uniforms.glsl	1c22659c0e40233b0b06515287e122e06b73a4428d8e78721ca71e3419db961e	shader:source:draw_clockwise_atomic_path	shader:source:flush_uniforms
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_path.main	16	cpp-include	common.minified.glsl	generated-from-owned-source	renderer/src/shaders/common.glsl	37d9f72c2ec84a9a24b42d8798c56c77e396c7b57a39f24edece8c95fe8b3881	shader:source:draw_clockwise_atomic_path	shader:source:common
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_path.main	17	cpp-include	draw_path_common.minified.glsl	generated-from-owned-source	renderer/src/shaders/draw_path_common.glsl	3a6e72e80eec81b2eb467134f62188e2a86f7debfb0798a8c4ed5873beb7e86e	shader:source:draw_clockwise_atomic_path	shader:source:draw_path_common
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_path.main	18	cpp-include	advanced_blend.minified.glsl	generated-from-owned-source	renderer/src/shaders/advanced_blend.glsl	d7f8d9cec8e095c7e6d331a9f3ba48cdb18ea63f961d9223e3dfc509bcd8794b	shader:source:draw_clockwise_atomic_path	shader:source:advanced_blend
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_path.main	19	cpp-include	draw_path.minified.vert	generated-from-owned-source	renderer/src/shaders/draw_path.vert	b247e0f8a6016df848814454ce0fdf2d4b2a6a81a70484bb223b5d939059ae71	shader:source:draw_clockwise_atomic_path	shader:source:draw_path
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_atomic_path.main	20	cpp-include	draw_clockwise_atomic_path.minified.frag	generated-from-owned-source	renderer/src/shaders/draw_clockwise_atomic_path.frag	4ea83385144a73678293d4313b53fad6cc4204551b41800c2c8b7c8821ea1287	shader:source:draw_clockwise_atomic_path	shader:source:draw_clockwise_atomic_path
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_clip.main	7	cpp-include	glsl.minified.glsl	generated-from-owned-source	renderer/src/shaders/glsl.glsl	d7e3b795badbe6e5108f268ddea4f7c0bb5af4ad1416e41c7304beca89a15523	shader:source:draw_clockwise_clip	shader:source:glsl
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_clip.main	8	cpp-include	constants.minified.glsl	generated-from-owned-source	renderer/src/shaders/constants.glsl	eefc0b9115beb4fe87b85431b0c683fdec73244c044278e97fdba0c96014bb56	shader:source:draw_clockwise_clip	shader:source:constants
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_clip.main	9	cpp-include	specialization.minified.glsl	generated-from-owned-source	renderer/src/shaders/specialization.glsl	e510983192e84c1cc69d990a14f606cfa92af234290636593d5be3e3f4e07f72	shader:source:draw_clockwise_clip	shader:source:specialization
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_clip.main	10	cpp-include	flush_uniforms.minified.glsl	generated-from-owned-source	renderer/src/shaders/flush_uniforms.glsl	1c22659c0e40233b0b06515287e122e06b73a4428d8e78721ca71e3419db961e	shader:source:draw_clockwise_clip	shader:source:flush_uniforms
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_clip.main	11	cpp-include	common.minified.glsl	generated-from-owned-source	renderer/src/shaders/common.glsl	37d9f72c2ec84a9a24b42d8798c56c77e396c7b57a39f24edece8c95fe8b3881	shader:source:draw_clockwise_clip	shader:source:common
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_clip.main	12	cpp-include	draw_path_common.minified.glsl	generated-from-owned-source	renderer/src/shaders/draw_path_common.glsl	3a6e72e80eec81b2eb467134f62188e2a86f7debfb0798a8c4ed5873beb7e86e	shader:source:draw_clockwise_clip	shader:source:draw_path_common
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_clip.main	13	cpp-include	advanced_blend.minified.glsl	generated-from-owned-source	renderer/src/shaders/advanced_blend.glsl	d7f8d9cec8e095c7e6d331a9f3ba48cdb18ea63f961d9223e3dfc509bcd8794b	shader:source:draw_clockwise_clip	shader:source:advanced_blend
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_clip.main	14	cpp-include	draw_path.minified.vert	generated-from-owned-source	renderer/src/shaders/draw_path.vert	b247e0f8a6016df848814454ce0fdf2d4b2a6a81a70484bb223b5d939059ae71	shader:source:draw_clockwise_clip	shader:source:draw_path
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_clip.main	15	cpp-include	draw_clockwise_clip.minified.frag	generated-from-owned-source	renderer/src/shaders/draw_clockwise_clip.frag	85c10fcfd0c66df4796ade0f0c3b33f1d633138cfd2548462e545e804e18307e	shader:source:draw_clockwise_clip	shader:source:draw_clockwise_clip
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_clip_interior_triangles.main	6	cpp-include	glsl.minified.glsl	generated-from-owned-source	renderer/src/shaders/glsl.glsl	d7e3b795badbe6e5108f268ddea4f7c0bb5af4ad1416e41c7304beca89a15523	shader:source:draw_clockwise_clip_interior_triangles	shader:source:glsl
shader-build-authority	renderer/src/shaders/spirv/draw_clockwise_clip_interior_triangles.main	7	cpp-include	constants.minified.glsl	generated-from-owned-source	renderer/src/shaders/constants.glsl	eefc0b9115beb4fe87b85431b0c683fdec73244c044278e97fdba0c96014bb56	shader:source:draw_clockwise_clip_interior_triangles	shader:source:constants
